answer_id,participant_id,music_id,answer,original_answer,timestamp,favorite,translated_to_english,performer,piece_name,performance_name
1031,101,38,"evolving, opening, stressed_out","evolving, opening, stressed out",2018-04-19 11:26:05,0.0,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
1084,106,38,"dry, rushed, very_pushy, brutal","dry, hectic, very pushy, brutal",2018-04-20 07:29:29,1.0,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
1126,115,38,"circling, clean, full_sound","Kreisend, sauber, voller Klang",2018-04-22 06:14:32,1.0,"circling, clean, full_sound",Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
1165,123,38,interesting,Interessant,2018-04-23 11:52:16,0.0,interesting,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
1245,130,38,angry,angry,2018-05-02 18:36:16,0.0,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
1286,131,38,"light, suddenly_mighty, piano_sound_makes_it_too_bright","Light and suddenly mighty, piano sound makes it  too bright",2018-05-02 22:35:10,0.0,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
1363,138,38,not_serious,not serious,2018-05-24 15:50:10,0.0,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
1408,146,38,"dynamic, unpredictable","dynamic, unpredictable",2018-07-06 13:22:00,0.0,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
1485,151,38,"wild, excited","wild, excited",2018-07-18 13:26:03,0.0,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
1534,155,38,"accentuated, strong","accetuated, strong",2018-08-26 10:27:50,0.0,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
1561,157,38,"the_sound_is_more_schumannian, a_little_disengaged",The sound is more schumannian but a little disengaged,2018-08-29 08:50:41,0.0,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
1603,160,38,"radical, dramatic","radical, dramatic",2018-09-17 14:49:28,0.0,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
1688,161,38,flexible,flexible,2018-10-06 23:08:17,0.0,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
1838,181,38,wired,wired,2019-10-14 07:52:57,0.0,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
1928,188,38,no_feeling,No feeling,2020-03-01 14:45:48,0.0,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
2021,194,38,"fast, energetic, controlled","fast, energetic, controlled",2020-03-31 17:53:37,0.0,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
2108,192,38,"intense, dramatic, with_zealous_energy","intense, dramatic, with zealous energy ",2020-03-31 20:08:15,1.0,,Argerich,schumann_kreisleriana_excerpt1,38_9_1_1_Schumann_Kreisleriana_Argerich_Cut1_00.00-00.32
127,7,39,brooding,brooding,2018-02-16 14:47:25,,,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
206,16,39,passionately,passionately,2018-03-04 14:04:51,,,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
209,29,39,determined,determined,2018-03-12 19:06:11,0.0,,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
366,46,39,marching,марширующая,2018-03-25 12:45:00,0.0,marching,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
424,47,39,"fast, mechanical, short","Fast, mechanical, short",2018-03-26 15:37:23,0.0,,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
447,49,39,"like_music_box, uniform, flat_expression","wie Musikautomat, gleichförmig, Ausdruck matt",2018-03-29 19:21:31,0.0,"like_music_box, uniform, flat_expression",Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
489,50,39,"urging, agitated","urging, agitated",2018-04-01 03:01:24,1.0,,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
588,61,39,"phlegmatic, somewhat playful","phlegmatic, somewhat playful",2018-04-04 09:07:30,0.0,,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
599,60,39,"dark, determined, heavy-hearted, men_sent_to_kill","dark, determined, heavy-hearted, men sent to kill",2018-04-04 10:32:58,0.0,,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
652,66,39,"too_fast, agitated, lacking_momentum","too fast, agitated, lacking momentum",2018-04-05 05:56:50,0.0,,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
702,68,39,"not_very_precise_articulation, messy, dynamically_too_flat, not_very_interesting,",Not very precise articulation (messy). Dynamically too flat and not very interesting.,2018-04-05 10:31:58,0.0,,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
748,72,39,"articulated, lightweight, expressive","articulated, lightweight, expressive",2018-04-05 13:33:16,1.0,,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
762,73,39,flippant,flippant,2018-04-05 15:05:39,0.0,,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
871,78,39,"daring, commanding",Daring but commanding,2018-04-08 12:20:58,1.0,,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
917,86,39,"driven, playful","driven, playful",2018-04-10 13:52:40,0.0,,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
935,89,39,clear,clear,2018-04-13 19:18:37,1.0,,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
1016,100,39,not_clear,Not clear ,2018-04-19 09:46:42,0.0,,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
1032,101,39,"hidden, damped, lame","hidden, damped, lame",2018-04-19 11:26:05,0.0,,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
1085,106,39,"a_bit_sloppy, not_very_energetic",a bit vernudelt; not very energetic,2018-04-20 07:29:29,0.0,,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
1127,115,39,slurred,Verschmiert,2018-04-22 06:14:32,0.0,slurred,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
1166,123,39,shifted,Verschoben,2018-04-23 11:52:16,0.0,shifted,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
1246,130,39,nervous,nervous ,2018-05-02 18:36:16,0.0,,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
1287,131,39,"too_marching, army-movie_theme","Too marching (1,2,1,2,1,2), army-movie theme",2018-05-02 22:35:10,0.0,,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
1409,146,39,accurate,accurate,2018-07-06 13:22:00,0.0,,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
1486,151,39,calming,calming,2018-07-18 13:26:03,0.0,,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
1535,155,39,"swift, considered",swift but considered,2018-08-26 10:27:50,1.0,,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
1604,160,39,"operatic, delightful","operatic, delightful",2018-09-17 14:49:29,1.0,,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
1689,161,39,cleared,cleared,2018-10-06 23:08:17,1.0,,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
1839,181,39,discontinuity,incontinuity,2019-10-14 07:52:57,0.0,,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
1929,188,39,correct,Correctly,2020-03-01 14:45:48,0.0,,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
2022,194,39,"clean, dynamic","clean, dinamic",2020-03-31 17:53:37,1.0,,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
2109,192,39,"with_energy, controlled, cerebral","with energy, controlled and cerebral",2020-03-31 20:08:17,0.0,,Brendel,schumann_kreisleriana_excerpt1,39_9_2_1_Schumann_Kreisleriana_Brendel_Cut1_00.00-00.33
128,7,40,dramatic,dramatic,2018-02-16 14:47:25,,,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
207,16,40,static,static,2018-03-04 14:04:51,,,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
210,29,40,"slow, contrast","slow, contrasts",2018-03-12 19:06:11,0.0,,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
367,46,40,victorious,победная,2018-03-25 12:45:00,0.0,victorious,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
425,47,40,"soft, loud, passionate","Soft, loud, passionate",2018-03-26 15:37:23,0.0,,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
448,49,40,"round, varying_emotion, soft, human","rund, gefühlsvariant, weich, menschlich",2018-03-29 19:21:31,1.0,"round, varying_emotion, soft, human",Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
490,50,40,"vigorous, emphatic","vigorous, emphatic",2018-04-01 03:01:24,0.0,,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
589,61,40,"dark, dramatic, somewhat_unclear_articulation","dark, dramatic, somewhat unclear articulation",2018-04-04 09:07:30,0.0,,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
600,60,40,"chaotic, disorienting, groping_around_in_the_dark","chaotic, disorienting, groping around in the dark",2018-04-04 10:32:58,0.0,,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
653,66,40,"slow, with_gravity, with_inertia, telling_a_story","slow, with gravity/inertia, telling a story",2018-04-05 05:56:50,1.0,,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
703,68,40,"nice_articulation, nice_bass, a_bit_too_loud, too_much_rubato, not_very_precise, missed_notes, reminds_me_of_bole, all_in_all_my_preferred_version, not_very_convincing,","Nice articulation, nice base line but a bit too loud. Too much rubato at the end. Not very precise piano playing (missed notes). Reminds me of Bolet. All in all my prefered version, although not very convincing.",2018-04-05 10:31:58,1.0,,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
749,72,40,"expressive, hesitant","expressive, hesitant (tempo)",2018-04-05 13:33:16,0.0,,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
763,73,40,"riskily_slow, compelling",riskily slow  and compelling,2018-04-05 15:05:39,1.0,,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
872,78,40,"daring, sloppy",Daring but sloppy,2018-04-08 12:20:58,0.0,,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
918,86,40,"holding_back, uncomfortable","holding back, uncomfortable",2018-04-10 13:52:40,0.0,,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
936,89,40,"a_little_tardy, strong_contrast","a little tardy, strong contrast",2018-04-13 19:18:37,0.0,,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
1017,100,40,struggling,Struggling ,2018-04-19 09:46:42,0.0,,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
1033,101,40,"soft, without_energy, tired","soft, energyless, tired",2018-04-19 11:26:05,0.0,,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
1086,106,40,"very_static, too_majestoso","very static, too majestoso",2018-04-20 07:29:29,0.0,,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
1128,115,40,halting_phrases,Gestockte Phrasen,2018-04-22 06:14:32,0.0,halting_phrases,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
1167,123,40,hesitant,Zögernd,2018-04-23 11:52:16,0.0,hesitant,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
1247,130,40,decisive,decisive,2018-05-02 18:36:16,0.0,,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
1288,131,40,"flowing, slowly_ascending, mighty, changing, misty","Flowing, slowly ascending, mighty, changing, moisty",2018-05-02 22:35:10,0.0,,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
1410,146,40,smooth,smooth,2018-07-06 13:22:00,1.0,,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
1487,151,40,"determined, certain, affirmative","determined, certain, affirmative",2018-07-18 13:26:03,0.0,,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
1536,155,40,"rough, a_little_uneven","rough, a little uneven",2018-08-26 10:27:50,0.0,,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
1562,157,40,"the_sound_is_powerful, schumannian_sound, dynamics_is_not_extremely_nuanced",The sound is powerful and Schumannian; dynamics is not extremely nuanced and folow is a little bit broken,2018-08-29 08:50:41,0.0,,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
1690,161,40,steady,steadily,2018-10-06 23:08:17,0.0,,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
1840,181,40,not_noising,not noising,2019-10-14 07:52:57,1.0,,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
1930,188,40,mechanical,Mechanical,2020-03-01 14:45:48,0.0,,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
2023,194,40,"articulate, dry, percussive","articulate, dry, percussive",2020-03-31 17:53:37,0.0,,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
2110,192,40,"collected, pensive, sad","collected and pensive, sad",2020-03-31 20:08:17,0.0,,Horowitz,schumann_kreisleriana_excerpt1,40_9_3_1_Schumann_Kreisleriana_Horowitz_Cut1_00.00-00.38
126,7,41,"brisk, soft",brisk but soft,2018-02-16 14:47:25,,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
204,16,41,discomposed,discomposedly,2018-03-04 14:04:51,,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
211,29,41,"rushed, unkempt","rushed, unkempt",2018-03-12 19:06:11,0.0,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
368,46,41,amused,смешливая,2018-03-25 12:45:00,0.0,amuzed,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
426,47,41,"fast, all_the_same","Fast, all the same",2018-03-26 15:37:23,0.0,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
449,49,41,"very_fast, uniform, little_varying_in_expression","sehr schnell, gleichförmig, wenig ausdrucksvariant",2018-03-29 19:21:31,0.0,"very_fast, uniform, little_varying_in_expression",Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
491,50,41,"impatient, angry","impatient, angry",2018-04-01 03:01:24,0.0,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
590,61,41,"aggressive, fast, lighter","aggressive, fast, lighter",2018-04-04 09:07:30,0.0,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
601,60,41,"disquiet, haunted, afraid","disquiet, haunted, afraid",2018-04-04 10:32:58,0.0,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
654,66,41,"too_fast, mechanical","too fast, mechanical",2018-04-05 05:56:50,0.0,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
704,68,41,"fast, lang-lang_style, well_played, some_notes_get_lost_in_the_speed,","fast, Lang-Lang style, but well played. Some notes get lost in the speed.",2018-04-05 10:31:58,0.0,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
750,72,41,"rushed, careless","rushed, careless",2018-04-05 13:33:16,0.0,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
764,73,41,too_fast,too fast,2018-04-05 15:05:39,0.0,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
873,78,41,"rushed, sloppy",Rushed and sloppy,2018-04-08 12:20:58,0.0,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
919,86,41,"static, bland","static, bland",2018-04-10 13:52:40,0.0,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
937,89,41,urgent,urgent,2018-04-13 19:18:37,0.0,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
1018,100,41,too_fast,Too fast,2018-04-19 09:46:42,1.0,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
1034,101,41,"enlivening, sparkling","enliving, sparkling",2018-04-19 11:26:05,0.0,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
1087,106,41,"played_like_an_etude, too_fast","played like an Etude, too fast",2018-04-20 07:29:29,0.0,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
1129,115,41,hectic,Hektisch,2018-04-22 06:14:32,0.0,hectic,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
1168,123,41,"clear, technical","Klar, technisch",2018-04-23 11:52:16,0.0,"clear, technical",Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
1248,130,41,enraptured,enraptured,2018-05-02 18:36:16,0.0,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
1289,131,41,"too_fast, dirty","Too fast, dirty",2018-05-02 22:35:10,0.0,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
1366,138,41,too_fast,too fast,2018-05-24 15:50:11,0.0,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
1411,146,41,"fast, dynamic","fast, dynamic",2018-07-06 13:22:00,0.0,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
1488,151,41,excited,excited,2018-07-18 13:26:03,1.0,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
1537,155,41,"fast, little_change_in_volume","fast, little change in volume",2018-08-26 10:27:50,0.0,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
1563,157,41,"mechanical, sound_is_beautiful, no_sense_of_nuance_in_rhythm, does_not_convey_the_sense","This execution sounds mechanical but the sound is beautiful; no sense of nuance in rhythm, which does not convey the sense",2018-08-29 08:50:41,0.0,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
1606,160,41,tight,tight,2018-09-17 14:49:29,0.0,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
1691,161,41,hurried,hurried,2018-10-06 23:08:17,0.0,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
1841,181,41,too_fast,too fast,2019-10-14 07:52:57,0.0,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
1931,188,41,with_feeling ,"With feeling, good tacktics",2020-03-01 14:45:48,1.0,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
2024,194,41,"rushed, nervous, vibrant","rushed, nervous, vibrant",2020-03-31 17:53:37,0.0,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
2111,192,41,"galloping, fast, technical","galloping, fast and technical",2020-03-31 20:08:17,0.0,,Vogt,schumann_kreisleriana_excerpt1,41_9_4_1_Schumann_Kreisleriana_Vogt_Cut1_00.00-00.27
129,7,42,"probing, questing","probing, questing",2018-02-16 14:47:25,,,Vorraber,schumann_kreisleriana_excerpt1,42_9_5_1_Schumann_Kreisleriana_Vorraber_Cut1_00.00-00.39
205,16,42,tragic,tragic,2018-03-04 14:04:51,,,Vorraber,schumann_kreisleriana_excerpt1,42_9_5_1_Schumann_Kreisleriana_Vorraber_Cut1_00.00-00.39
212,29,42,"quiet, surreptitious","quiet, surreptitious",2018-03-12 19:06:11,0.0,,Vorraber,schumann_kreisleriana_excerpt1,42_9_5_1_Schumann_Kreisleriana_Vorraber_Cut1_00.00-00.39
369,46,42,provocative,дразнящая,2018-03-25 12:45:00,0.0,provocative,Vorraber,schumann_kreisleriana_excerpt1,42_9_5_1_Schumann_Kreisleriana_Vorraber_Cut1_00.00-00.39
427,47,42,"soft, loud, jerky, uneven","Soft, loud, jerky, uneven",2018-03-26 15:37:23,0.0,,Vorraber,schumann_kreisleriana_excerpt1,42_9_5_1_Schumann_Kreisleriana_Vorraber_Cut1_00.00-00.39
